id,name,address,latitude,longitude,review_count,rating,zip_code
Pr-q47vsmM4aoc2t_Sfk8w,Momofuku Noodle Bar - Uptown,10 Columbus Cir,40.76802583631109,-73.9829243,514,4.0,10019
0eLtFI6MeEYM2rlMtcjRaQ,E.A.K. RAMEN and IZAKAYA by MACHIDA SHOTEN Hell’s Kitchen,360 W 46th St,40.76055191347044,-73.99018342883555,241,4.0,10036
W08oKnigMWp4FFiGF1NJVg,Sushi Blossoms,334 8th Ave,40.747385365668656,-73.99678497525383,65,4.5,10001
i8F0fnempD5fTb2CxbwKDw,Izakaya,326 E 6th St,40.72667,-73.98738,277,4.0,10003
3eBV6HwWcdHzJW3sUH-2hw,ICHIRAN - Times Square,152 W 49th St,40.7600737531204,-73.9833259411037,742,4.5,10019
fePu8xy0ir_ikZcS_vVSBA,Asuka Sushi,300 W 23rd St,40.74529,-73.99888,1088,4.0,10011
xP-c8eSGQpmegsPooqdi5w,Bonsaii,127 E 55th St,40.75989,-73.97046,7,4.5,10022
kjItczuC-FQa-nECT9VF8A,Udon Lab,43 W 32nd St,40.7482036287177,-73.9874565,351,4.0,10001
c9WNksyNtogFwZ1NZhlbNw,Sushi 35 West,232 W 35th St,40.7520926,-73.9913971,139,4.5,10001
TN4RnyqHMSupRFot4Q-_EA,Ippudo Westside,321 W 51st St,40.76344,-73.98661,3985,4.0,10019
BaeUVrAj5f3YF1razW5bow,11 Tigers,225 Avenue B,40.72908,-73.97815,103,4.0,10009
IPhWpqIuAiEerKlLS82RpQ,noda,37 W 20th St,40.74072,-73.99318,54,4.5,10011
apVwBCTi2rQUbFRrlq0wmg,Saishin,18 Ninth Ave,40.73993,-74.00584,17,4.5,10014
6t5xWjPLWAjJV3YFMX_oaw,Hirohisa,73 Thompson St,40.724597,-74.003174,197,4.5,10012
LOFl1w5bXrAdDRAQ-vi3_A,Koyo,3712 31st Ave,40.76164,-73.91838,77,4.5,11103
wcwftlB-61XG4ymGTR61aw,SakaMai,157 Ludlow St,40.7209536656701,-73.9881407239426,773,4.0,10002
15R8rx9SHKNVYBwgAuTyGA,Sushi Ginza Onodera,461 5th Ave,40.7523399,-73.98151,235,4.5,10017
n1xpGOPa7XRq4or7QLjzHw,DokoDemo,89 E 4th St,40.72638,-73.98964,374,4.5,10003
pou1-d7PENs6AD4mnt9P4g,Sushi W,2673 Broadway,40.79837,-73.96941,137,4.5,10025
dOxHYQmBR14Fa2C1X8oMMQ,Sushi Lab,132 W 47th St,40.758413,-73.983292,467,4.5,10036
